사업장명,시도명,시군구명,사업장업종명,세차유형,소재지도로명주소,휴무일,평일운영시작시각,평일운영종료시각,휴일운영시작시각,휴일운영종료시각,세차요금정보,대표자명,세차장전화번호,수질허가번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
(주)평안에너지 상계충전소,서울특별시,노원구,충전소,자동세차,서울특별시 노원구 동일로210길 86 (중계동),,,,,,,김건욱,02-972-5274,13-Jan,37.6493322900,127.0671010042,2020-07-01,3100000,서울특별시 노원구
그린카서비스,서울특별시,노원구,정비업소,세차,서울특별시 노원구 동일로243길 41 (상계동),,,,,,,오영종,02-936-5104,12-Jan,37.678467,127.052759,2020-07-01,3100000,서울특별시 노원구
복지노원충전소,서울특별시,노원구,충전소,자동세차,서울특별시 노원구 동일로 1778 (상계동),,,,,,,대표이사,02-934-9077,11-Mar,37.6872045355,127.0558839485,2020-07-01,3100000,서울특별시 노원구
장우카클리닉세차장,서울특별시,노원구,정비업소,세차,서울특별시 노원구 한글비석로47길 109 (상계동),,,,,,,이장형,02-932-8481,11-Jan,37.659631,127.065613,2020-07-01,3100000,서울특별시 노원구
노원주유소,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 동일로 1008 (공릉동),,,,,,,김종두,02-949-5151,10-May,37.620276,127.075089,2020-07-01,3100000,서울특별시 노원구
덕성카쎈타,서울특별시,노원구,정비업소,세차,서울특별시 노원구 동일로239길 48 (상계동),,,,,,,박상열,02-934-2072,10-Apr,37.675148,127.0524244039,2020-07-01,3100000,서울특별시 노원구
평화자동차공업사,서울특별시,노원구,셀프세차,셀프세차,서울특별시 노원구 수락산로 254 (상계동),,,,,,,박성춘,02-935-8001,09-Apr,37.6712885188,127.050391,2020-07-01,3100000,서울특별시 노원구
탁다리카세차장,서울특별시,노원구,정비업소,세차,서울특별시 노원구 상계로 120 (상계동),,,,,,,탁기성,02-936-0909,09-Jan,37.657632,127.068143,2020-07-01,3100000,서울특별시 노원구
서진자동차공업사세차장,서울특별시,노원구,정비업소,세차,서울특별시 노원구 공릉로34길 15 (공릉동),,,,,,,김일학,02-971-7392,08-Mar,37.6228172825,127.079941,2020-07-01,3100000,서울특별시 노원구
스마트오토서비스,서울특별시,노원구,정비업소,세차,서울특별시 노원구 동일로173가길 59 (공릉동),,,,,,,대표이사,02-971-9006,08-Jan,37.620861,127.072702,2020-07-01,3100000,서울특별시 노원구
명안세차장,서울특별시,노원구,정비업소,세차,서울특별시 노원구 동일로 1596 (상계동),,,,,,,김진원,02-938-8864,07-May,37.6709792548,127.0568420429,2020-07-01,3100000,서울특별시 노원구
털보손세차장,서울특별시,노원구,세차장,세차,서울특별시 노원구 동일로231길 13-13 (상계동),,,,,,,오치문,02-939-4831,07-Mar,37.671827,127.055054,2020-07-01,3100000,서울특별시 노원구
세진24시셀프세차장,서울특별시,노원구,셀프세차,셀프세차,서울특별시 노원구 광운로 131 (월계동),,,,,,,최종철,02-943-2727,07-Feb,37.628008,127.058237,2020-07-01,3100000,서울특별시 노원구
태릉솔밭주유소,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 노원로 49 (공릉동),,,,,,,대표이사,02-976-5189,06-Jun,37.625935,127.085543,2020-07-01,3100000,서울특별시 노원구
현대공업사,서울특별시,노원구,정비업소,세차,서울특별시 노원구 수락산로 230 (상계동),,,,,,,이지봉,02-933-6595,06-Mar,37.6709845510,127.0532148926,2020-07-01,3100000,서울특별시 노원구
화랑대주유소,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 화랑로 483 (공릉동),,,,,,,최익환,02-972-5189,05-Aug,37.619554,127.080807,2020-07-01,3100000,서울특별시 노원구
폼건 손세차장,서울특별시,노원구,세차장,세차,서울특별시 노원구 동일로243길 48 (상계동),,,,,,,정연채,02-951-9106,05-Jul,37.6788197994,127.052449,2020-07-01,3100000,서울특별시 노원구
한진자동차공업사,서울특별시,노원구,정비업소,세차,서울특별시 노원구 공릉로 169 (공릉동),,,,,,,최남찬,02-978-2742,05-May,37.6250303316,127.079618,2020-07-01,3100000,서울특별시 노원구
성북역주유소,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 광운로 95 (월계동),,,,,,,강병근,02-919-8141,05-Apr,37.6260114345,127.059907,2020-07-01,3100000,서울특별시 노원구
복지공릉충전소,서울특별시,노원구,충전소,자동세차,서울특별시 노원구 화랑로 826 (공릉동),,,,,,,대표이사,02-3296-2903,05-Feb,37.638968,127.109687,2020-07-01,3100000,서울특별시 노원구
한국지엠 상계지정서비스,서울특별시,노원구,정비업소,세차,서울특별시 노원구 수락산로 218 (상계동),,,,,,,이종국,02-938-8255,18-Jan,37.670822,127.0545115128,2020-07-01,3100000,서울특별시 노원구
㈜이엠석유 배꽃나라주유소,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 화랑로 466 (공릉동),,,,,,,대표이사,02-973-5172,04-Sep,37.618587,127.0791750318,2020-07-01,3100000,서울특별시 노원구
현대 ENG,서울특별시,노원구,정비업소,세차,서울특별시 노원구 상계로7길 46 (상계동),,,,,,,김기예,02-934-9440,04-Aug,37.658664,127.064265,2020-07-01,3100000,서울특별시 노원구
서울세차장,서울특별시,노원구,세차장,세차,서울특별시 노원구 동일로198길 54 (공릉동),,,,,,,이희주,02-977-8801,04-May,37.629417,127.0746052812,2020-07-01,3100000,서울특별시 노원구
월계세차장,서울특별시,노원구,정비업소,세차,서울특별시 노원구 월계로 264 (월계동),,,,,,,당순덕,02-941-4462,04-Apr,37.625142,127.051363,2020-07-01,3100000,서울특별시 노원구
쌍둥이자동차공업사,서울특별시,노원구,정비업소,세차,서울특별시 노원구 동일로192길 47 (공릉동),,,,,,,이순복,02-973-2558,04-Mar,37.6270007846,127.075515,2020-07-01,3100000,서울특별시 노원구
수락카손세차,서울특별시,노원구,세차장,세차,서울특별시 노원구 동일로246길 12 (상계동),,,,,,,이혜정,02-934-1510,04-Feb,37.6785082384,127.056025,2020-07-01,3100000,서울특별시 노원구
매직카손세차,서울특별시,노원구,정비업소,세차,서울특별시 노원구 동일로 1050 (공릉동),,,,,,,정천재,02-971-2178,2003-21,37.623826,127.073968,2020-07-01,3100000,서울특별시 노원구
다와자동차공업사,서울특별시,노원구,정비업소,세차,서울특별시 노원구 석계로 39-3 (월계동),,,,,,,원재호,02-919-5154,2002-57,37.618221,127.063537,2020-07-01,3100000,서울특별시 노원구
삼육주유소,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 화랑로 822 (공릉동),,,,,,,이정민,02-949-3677,01-Jun,37.638657,127.109045,2020-07-01,3100000,서울특별시 노원구
U-WASH,서울특별시,노원구,셀프세차,셀프세차,서울특별시 노원구 한글비석로 328 (중계동),,,,,,,김범기,02-3391-2492,1999-85,37.6567169647,127.078434,2020-07-01,3100000,서울특별시 노원구
한신주유소,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 동일로 1089 (공릉동),,,,,,,강미연,02-974-5151,1999-82,37.626927,127.0719701379,2020-07-01,3100000,서울특별시 노원구
대성셀프세차장,서울특별시,노원구,셀프세차,셀프세차,서울특별시 노원구 공릉로 305 (하계동),,,,,,,이현주,02-3296-1134,1999-77,37.634411,127.071424,2020-07-01,3100000,서울특별시 노원구
기아오토큐중계점,서울특별시,노원구,정비업소,세차,서울특별시 노원구 덕릉로 641 (중계동),,,,,,,신용길,02-933-0004,1998-76,37.654975,127.074001,2020-07-01,3100000,서울특별시 노원구
월계주유소,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 월계로 252 (월계동),,,,,,,박중서,02-917-0816,1997-70,37.624471,127.050715,2020-07-01,3100000,서울특별시 노원구
평화세차장,서울특별시,노원구,셀프세차,셀프세차,서울특별시 노원구 수락산로 66 (상계동),,,,,,,박영철,02-3391-7844,1997-66,37.6676095005,127.0703726791,2020-07-01,3100000,서울특별시 노원구
24시셀프세차장,서울특별시,노원구,셀프세차,셀프세차,서울특별시 노원구 동일로 1023 (공릉동),,,,,,,박정훈,02-972-3252,1997-65,37.6214264970,127.0739312136,2020-07-01,3100000,서울특별시 노원구
르노삼성자동차 지정정비코너 중계점,서울특별시,노원구,정비업소,세차,서울특별시 노원구 덕릉로 585 (중계동),,,,,,,권태규,02-937-7340,1995-50,37.650819,127.071469,2020-07-01,3100000,서울특별시 노원구
로얄카공업사,서울특별시,노원구,정비업소,세차,서울특별시 노원구 공릉로 292 (하계동),,,,,,,권기석,02-977-8175,1995-44,37.6334033735,127.072354,2020-07-01,3100000,서울특별시 노원구
현대오일뱅크㈜직영 하계주유소,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 노원로17길 29 (하계동),,,,,,,대표이사,02-975-1386,1995-43,37.6422162068,127.070353,2020-07-01,3100000,서울특별시 노원구
현대노원정비센터,서울특별시,노원구,세차장,세차,서울특별시 노원구 노원로 459 (상계동),,,,,,,김두녀,02-938-5980,1994-37,37.6573012043,127.065971,2020-07-01,3100000,서울특별시 노원구
신성주유소,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 월계로 328 (월계동),,,,,,,이재신,02-916-4334,1994-35,37.628758,127.0573763036,2020-07-01,3100000,서울특별시 노원구
구도일주유소 불암,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 한글비석로 268 (중계동),,,,,,,신성도,02-932-6850,1994-31,37.651342,127.0773241467,2020-07-01,3100000,서울특별시 노원구
상계세차장,서울특별시,노원구,주유소,자동세차,서울특별시 노원구 노해로 527 (상계동),,,,,,,박석원,02-930-0111,1993-28,37.6560106369,127.0666355784,2020-07-01,3100000,서울특별시 노원구
한들에너지,경상남도,함양군,주유소,자동세차,경상남도 함양군 함양읍 한들로 246,,,,,,,공국진,055-963-3553,5460000-22-2016-00001,35.5282003471,127.7350420526,2020-07-14,5460000,경상남도 함양군
백천주유소,경상남도,함양군,주유소,자동세차,경상남도 함양군 함양읍 고운로 453,,,,,,,김정희,055-963-2660,5460000-22-2007-00004,35.5260228,127.767483,2020-07-14,5460000,경상남도 함양군
함양IC주유소,경상남도,함양군,주유소,자동세차,경상남도 함양군 함양읍 고운로 341,,,,,,,이창형,055-963-1667,5460000-22-2009-00002,35.5264448,127.7570531,2020-07-14,5460000,경상남도 함양군
특급자동차써비스,경상남도,함양군,정비업소,자동세차,경상남도 함양군 함양읍 필봉산길 104,,,,,,,배영호,055-963-8589,5460000-22-2009-00006,35.5242397703,127.727648,2020-07-14,5460000,경상남도 함양군
고려종합카서비스,경상남도,함양군,정비업소,손세차,경상남도 함양군 함양읍 용평3길 7-1,,,,,,,유준국,055-964-0046,5460000-22-1996-00008,35.520579,127.7320793565,2020-07-14,5460000,경상남도 함양군
대성세차장,경상남도,함양군,세차장,손세차,경상남도 함양군 함양읍 한들로 94,,,,,,,이상현,055-963-5455,5460000-22-1990-00007,35.5155209,127.730278,2020-07-14,5460000,경상남도 함양군
관북세차장,경상남도,함양군,세차장,자동세차,경상남도 함양군 안의면 육십령로 3425,,,,,,,이동화,055-962-4365,5460000-22-1990-00010,35.6345115,127.8104010951,2020-07-14,5460000,경상남도 함양군
금호타이어,경상남도,함양군,정비업소,자동세차,경상남도 함양군 함양읍 한들로 61,,,,,,,강상근,055-963-2925,5460000-22-1996-00005,35.5134831,127.7281129641,2020-07-14,5460000,경상남도 함양군
함양카세차장,경상남도,함양군,세차장,자동세차,경상남도 함양군 함양읍 교산샛길 17,,,,,,,김동열,055-963-4373,5460000-22-2000-00072,35.5230226,127.7337249,2020-07-14,5460000,경상남도 함양군
명성카,경상남도,함양군,정비업소,자동세차,경상남도 함양군 함양읍 함양로 1239,,,,,,,정수환,055-963-8904,5460000-22-2001-00074,35.5290389690,127.7311536,2020-07-14,5460000,경상남도 함양군
한영카센터,경상남도,함양군,정비업소,자동세차,경상남도 함양군 함양읍 고운로 306,,,,,,,정영숙,055-962-5757,5460000-22-2002-00079,35.5253167,127.7541367,2020-07-14,5460000,경상남도 함양군
호남주유소,경상남도,함양군,주유소,자동세차,경상남도 함양군 함양읍 함양로 1175,,,,,,,오재명,055-963-1188,5460000-22-2004-00003,35.5238148000,127.7281931764,2020-07-14,5460000,경상남도 함양군
관산세차장,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 관산읍 관산로 38,,,,,,,임순금,,4910000-22-1997-00011,34.5590373032,126.9407378004,2020-07-14,4910000,전라남도 장흥군
중앙세차장,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 관산읍 옥동2길 6-10,,,,,,,이경기,,4910000-22-1997-00021,34.5620612525,126.9380943239,2020-07-14,4910000,전라남도 장흥군
영진세차장,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 관산읍 장흥대로 1666,,,,,,,한여남,,4910000-22-1997-00022,34.553112,126.9437447747,2020-07-14,4910000,전라남도 장흥군
그린세차장,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 장흥읍 흥성로 91,,,,,,,백숙녀,,4910000-22-1997-00031,34.678555,126.9114746400,2020-07-14,4910000,전라남도 장흥군
대진세차장,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 장흥읍 장흥대로 3723,,,,,,,방성기,,4910000-22-1997-00032,34.695154,126.9014160560,2020-07-14,4910000,전라남도 장흥군
(유)행촌 청죽주유소,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 장흥읍 흥성로 70,,,,,,,김준열,,4910000-22-1997-00044,34.6767938132,126.910558,2020-07-14,4910000,전라남도 장흥군
중앙세차장,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 장흥읍 흥성로 105,,,,,,,이정섭,,4910000-22-1997-00048,34.6797592666,126.9126648915,2020-07-14,4910000,전라남도 장흥군
미주카세차장,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 장흥읍 흥성로 163,,,,,,,김성환,,4910000-22-2001-00003,34.683533,126.9169560371,2020-07-14,4910000,전라남도 장흥군
하늘카세차장,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 장흥읍 동교로 56,,,,,,,김순환,,4910000-22-2004-00006,34.6852232134,126.9047452703,2020-07-14,4910000,전라남도 장흥군
번개카세차장,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 장흥읍 예양2길 45,,,,,,,황선옥,,4910000-22-2004-00007,34.678007,126.9021128333,2020-07-14,4910000,전라남도 장흥군
정남진장흥농업협동조합 주유소,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 장흥읍 북부로 6,,,,,,,조합장,,4910000-22-2009-00006,34.6834017583,126.9040227695,2020-07-14,4910000,전라남도 장흥군
진양카프라자,전라남도,장흥군,자동차 세차업,,전라남도 장흥군 장흥읍 동교로 23,,,,,,,정기옥,,4910000-22-2009-00007,34.682353,126.904692,2020-07-14,4910000,전라남도 장흥군
